SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
IRBINVIT,IV,64.58,64.6,63.95,64.18,64.1,63.94,298888,19206364.7,24-Nov-22,3553,INE183W23014
IRCON,EQ,59.5,59.65,56.1,56.85,57.15,59.9,9137839,529857659.8,24-Nov-22,25762,INE962Y01021
IRCTC,EQ,714,719,713,715.15,715.5,715.55,876182,626646024.6,24-Nov-22,25189,INE335Y01020
IREDA,N5,1216.56,1249,1216.56,1249,1249,1245,10,12327.8,24-Nov-22,2,INE202E07138
IREDA,N7,1230,1230,1230,1230,1230,1225,1,1230,24-Nov-22,1,INE202E07229
IRFC,EQ,28.2,30.2,28.1,28.95,28.8,28.1,174086537,5109727068,24-Nov-22,167637,INE053F01010
IRFC,N2,1115.01,1116.03,1115.01,1116.03,1116.03,1115,75,83676.75,24-Nov-22,2,INE053F07538
IRFC,N3,1006.4,1010.26,1005,1010,1010,1013,2475,2491375.26,24-Nov-22,14,INE053F07561
IRFC,N9,1090,1119.99,1084.23,1119.63,1119.7,1090,520,574479,24-Nov-22,9,INE053F07678
IRFC,NA,1262.99,1262.99,1227,1240,1240,1263.92,1054,1302141.46,24-Nov-22,11,INE053F07686
IRFC,NE,1259.1,1265,1258.15,1263.47,1263.5,1258,664,839353.15,24-Nov-22,13,INE053F07744
IRFC,NI,1072.1,1072.1,1072.1,1072.1,1072.1,1070.1,3,3216.3,24-Nov-22,1,INE053F07827
IRFC,NJ,1139.5,1142,1138,1142,1142,1139.81,100,113884,24-Nov-22,4,INE053F07835
IRFC,NK,1203,1203.99,1203,1203.6,1203.99,1197,190,228684.1,24-Nov-22,5,INE053F07843
IRFC,NO,1170,1170,1154,1161.53,1163,1157.94,1051,1214387.41,24-Nov-22,22,INE053F07900
IRIS,EQ,69.2,75.8,67.8,72.6,74,67.9,89284,6433573.05,24-Nov-22,1081,INE864K01010
IRISDOREME,BE,243,243.7,237.15,237.15,237.15,239,1123,270854.35,24-Nov-22,39,INE01GN01017
ISEC,EQ,530.8,532.6,521.35,525.75,528,530.8,145410,76488156.25,24-Nov-22,8974,INE763G01038
ISFT,EQ,120.9,125,117.55,122,122.05,121.6,13989,1681232.4,24-Nov-22,691,INE566K01011
ISGEC,EQ,453.1,459.85,451.1,454.1,454,455.35,38278,17443135.05,24-Nov-22,4477,INE858B01029
ISHAN,SM,50.25,60,50,53,53,51.5,150400,8796640,24-Nov-22,25,INE0LCW01017
ISMTLTD,EQ,46.5,53,46.5,50.85,50.5,46.55,1181795,60162942.35,24-Nov-22,6408,INE732F01019
ITBEES,EQ,30.78,30.78,30.25,30.59,30.64,30.45,2076319,63328202.85,24-Nov-22,5321,INF204KB15V2
ITC,EQ,337,341,335.7,340.25,340,337.2,6495845,2204337081,24-Nov-22,97824,INE154A01025
ITDC,EQ,333.6,334.9,324.6,325.9,325.4,330.3,36702,12013203.5,24-Nov-22,1487,INE353K01014
ITDCEM,EQ,114.45,118.45,113.7,117.3,117.8,113.85,1003805,117487774.8,24-Nov-22,7468,INE686A01026
ITI,EQ,109.45,109.8,108,108.35,108.25,109.2,154653,16813514.4,24-Nov-22,3571,INE248A01017
IVC,EQ,7.5,7.5,7.3,7.45,7.4,7.4,194650,1440474.05,24-Nov-22,387,INE050B01023
IVP,EQ,128,129.2,126.05,126.9,128.2,127.8,3743,477886.15,24-Nov-22,124,INE043C01018
IVZINGOLD,EQ,4697.9,4697.9,4670,4670.05,4670,4689.95,20,93428.6,24-Nov-22,5,INF205K01361
IWEL,EQ,1018,1042.9,944,995.65,985,993.25,6547,6630729.2,24-Nov-22,483,INE0FLR01028
IZMO,EQ,86.4,87.95,81.25,82.5,82.5,86.45,166061,14018308.2,24-Nov-22,1920,INE848A01014
J&KBANK,EQ,44.6,47.4,44.55,45.95,45.9,44.2,26646940,1227004380,24-Nov-22,36840,INE168A01041
JAGRAN,EQ,69.05,70.4,69,69.75,69.4,69.3,255796,17842677.65,24-Nov-22,4241,INE199G01027
JAGSNPHARM,EQ,308.5,311.95,300.55,306.6,308,307.8,21309,6509959.3,24-Nov-22,1158,INE048B01027
JAIBALAJI,EQ,40.75,42.35,40.5,40.65,40.5,41.1,33413,1367263.85,24-Nov-22,410,INE091G01018
JAICORPLTD,EQ,158.35,163.25,157.75,162,161.6,157.5,939756,151243748.5,24-Nov-22,9396,INE070D01027
JAINAM,SM,178.95,179,178.95,179,179,179,4000,715900,24-Nov-22,2,INE02KC01010
JAIPURKURT,BE,103,105,103,103.05,103,102.4,17954,1869187.15,24-Nov-22,84,INE696V01013
JALAN,SM,10.1,10.2,10.1,10.2,10.2,9.95,57000,577200,24-Nov-22,17,INE349X01015
JAMNAAUTO,EQ,107.5,107.65,105.45,106.65,107,106.95,487683,51852140.9,24-Nov-22,5633,INE039C01032
JASH,EQ,814.4,819.95,814.4,816.55,817,819.35,1249,1019351.8,24-Nov-22,58,INE039O01011
JAYAGROGN,EQ,167.25,170,166,166.75,167.35,168.75,25147,4226293.6,24-Nov-22,638,INE785A01026
JAYBARMARU,EQ,171.9,174.4,170.65,171.5,171.55,171,9143,1574986.95,24-Nov-22,232,INE571B01028
JAYNECOIND,EQ,25.75,25.75,25.05,25.3,25.25,25.3,98841,2507823.2,24-Nov-22,375,INE854B01010
JAYSREETEA,EQ,99.55,101.15,98.2,99.15,99,99.25,42178,4214587.5,24-Nov-22,1282,INE364A01020
JBCHEPHARM,EQ,2089.4,2094.95,2016,2043.95,2045.95,2085.9,82770,168995266.4,24-Nov-22,8283,INE572A01028
JBFIND,EQ,10.25,10.25,9.9,10,9.95,10,232156,2326094.2,24-Nov-22,400,INE187A01017
JBMA,EQ,436,436.05,408.8,419.05,423,434.85,75055,31807664.35,24-Nov-22,5859,INE927D01044
JCHAC,EQ,1109,1109,1066,1069.3,1066,1103.45,24273,26219156.4,24-Nov-22,3553,INE782A01015
JETAIRWAYS,BZ,68.95,68.95,68.95,68.95,68.95,72.55,46785,3225825.75,24-Nov-22,866,INE802G01018
JETFREIGHT,EQ,20.3,20.8,20,20.4,20.45,20,44464,905839,24-Nov-22,550,INE982V01025
JFLLIFE,SM,41,41,40,40,40,42,4000,162000,24-Nov-22,2,INE0LA901015
JHS,EQ,22.05,22.7,21.6,21.85,21.75,22.25,80108,1768548.55,24-Nov-22,337,INE544H01014
JINDALPHOT,EQ,358,358,341.6,346.4,345.8,355.3,19493,6785168.5,24-Nov-22,1584,INE796G01012
JINDALPOLY,EQ,848,909,844,873,869.9,847.2,478799,426952068.7,24-Nov-22,21657,INE197D01010
JINDALSAW,EQ,89.3,89.3,87,87.2,87.1,88.85,464784,40744465.55,24-Nov-22,3382,INE324A01024
JINDALSTEL,EQ,517,524.9,514.25,523.35,522,516.5,3041780,1584886841,24-Nov-22,47941,INE749A01030
JINDRILL,EQ,315,317.5,308,309.65,313,315.1,65026,20318549.1,24-Nov-22,2935,INE742C01031
JINDWORLD,EQ,318.1,322.5,313.05,319.35,317.5,315.45,126971,40479704.55,24-Nov-22,5776,INE247D01039
JISLDVREQS,EQ,18.5,19.25,18.3,18.6,18.8,18.6,22095,411699.35,24-Nov-22,175,IN9175A01010
JISLJALEQS,EQ,32.9,33.1,32.65,32.75,32.7,32.75,829266,27250880.5,24-Nov-22,1618,INE175A01038
JITFINFRA,BE,121.85,124.75,115.15,119.95,121.65,120.05,11326,1342052.2,24-Nov-22,85,INE863T01013
JKCEMENT,EQ,2945.25,2963,2924.3,2949.15,2945.7,2930.55,84728,249660377.3,24-Nov-22,7411,INE823G01014
JKIL,EQ,283.8,287.25,275.1,278.6,279,283.8,77955,22019969.75,24-Nov-22,3203,INE576I01022
JKLAKSHMI,EQ,633.5,645,624.25,630.4,635,633.5,171763,109016624.9,24-Nov-22,9588,INE786A01032
JKPAPER,EQ,427.2,436,412.55,416.45,415.2,420.2,2894936,1224567151,24-Nov-22,38952,INE789E01012
JKTYRE,EQ,171.75,171.8,169,169.5,169.45,170.85,558454,95017425.55,24-Nov-22,9257,INE573A01042
JMA,EQ,70.6,70.6,67.7,68.15,68.45,69.4,8132,554860,24-Nov-22,164,INE412C01023
JMCPROJECT,EQ,125.9,127.5,124.8,126.1,126,124.55,280277,35422978.65,24-Nov-22,5076,INE890A01024
JMFINANCIL,EQ,71.1,72,70.5,71.45,71.45,70.85,422291,30099520.8,24-Nov-22,3516,INE780C01023
JOCIL,EQ,188.6,188.6,183.2,183.8,183.9,185,2849,525142.7,24-Nov-22,129,INE839G01010
JPASSOCIAT,EQ,8.85,9.6,8.8,9.6,9.6,8.75,19562110,184437927.5,24-Nov-22,8966,INE455F01025
JPOLYINVST,EQ,582,595.9,566.25,571.55,566.25,586.7,12720,7365322.15,24-Nov-22,1030,INE147P01019
JPPOWER,EQ,7.2,7.6,7.15,7.55,7.6,7.2,160194654,1196165295,24-Nov-22,16781,INE351F01018
JSL,EQ,181,182.35,176.15,178.85,177.8,180.65,1901447,338773566.3,24-Nov-22,14835,INE220G01021
JSLHISAR,EQ,344.8,346.85,336.5,340.3,338.95,344.8,122736,41744421.75,24-Nov-22,3989,INE455T01018
JSLL,SM,270,271.95,233.55,235.2,233.55,259.5,91000,22199000,24-Nov-22,78,INE0J5801011
JSWENERGY,EQ,304.6,307.3,297,297.85,298,304,572372,171920863,24-Nov-22,13784,INE121E01018
JSWHL,EQ,4228.95,4228.95,4094.2,4129.75,4187.45,4126.35,656,2714063.85,24-Nov-22,291,INE824G01012
JSWISPL,EQ,29.7,30.25,29.3,30.15,30.25,29.55,1900607,56622967.95,24-Nov-22,1667,INE743C01021
JSWSTEEL,EQ,696.5,709.9,691,708.25,709.7,696.55,2421572,1695018576,24-Nov-22,35654,INE019A01038
JTEKTINDIA,EQ,130.45,138.75,127.05,136.5,138.45,129.4,2350428,318655925.2,24-Nov-22,22144,INE643A01035
JTLIND,EQ,291.85,298,291.85,295.6,294.1,293.3,173747,51162726.7,24-Nov-22,1262,INE391J01024
JUBLFOOD,EQ,539.35,545.75,538.05,544.8,544.6,536.65,1843217,999488006.2,24-Nov-22,43142,INE797F01020
JUBLINDS,BE,435,435,418,420.9,420,423.15,2111,891449.75,24-Nov-22,80,INE645L01011
JUBLINGREA,EQ,546.3,547.65,526,529.8,532,543.6,427184,228567116.6,24-Nov-22,11109,INE0BY001018
JUBLPHARMA,EQ,381,385.85,375.15,381.25,380.05,379.9,71351,27193267.35,24-Nov-22,6259,INE700A01033
JUNIORBEES,EQ,390.3,451.8,390.3,449.39,449.4,448.58,55404,24865959.66,24-Nov-22,3885,INF732E01045
JUSTDIAL,EQ,598,601,591.9,596.55,597,597.3,90580,53949945.3,24-Nov-22,3677,INE599M01018
JWL,BE,80.85,81,78.25,80.35,79.65,79.2,68200,5436889.15,24-Nov-22,447,INE209L01016
JYOTHYLAB,EQ,190.55,194,189.45,191.05,191.45,191.3,95839,18413128.2,24-Nov-22,4006,INE668F01031
JYOTISTRUC,BZ,12.7,12.7,12.25,12.25,12.25,12.85,233693,2866272.15,24-Nov-22,253,INE197A01024
KABRAEXTRU,EQ,508.7,513.3,480.95,487.05,484.9,496.6,667553,330942639.1,24-Nov-22,31119,INE900B01029
KAJARIACER,EQ,1050,1070.55,1025,1045.25,1045.3,1045.35,381005,399764881.5,24-Nov-22,10234,INE217B01036
KAKATCEM,EQ,202.95,206.95,202.7,205.1,204.55,203.45,4848,992365.35,24-Nov-22,226,INE437B01014
KALPATPOWR,EQ,509.45,521.6,509.1,519.8,519.5,507.75,351862,182448906.9,24-Nov-22,13095,INE220B01022
KALYANIFRG,BE,273.75,273.75,257.15,267,265.7,268,2029,540030.25,24-Nov-22,76,INE314G01014
KALYANKJIL,EQ,96,96.45,90.3,91.2,91.75,96,4361399,403009761,24-Nov-22,41484,INE303R01014
KAMATHOTEL,BE,87.8,87.8,84.95,85.4,85.5,86.75,21748,1866990.95,24-Nov-22,159,INE967C01018
KAMDHENU,BE,246,257.95,245.7,257.95,257.95,245.7,286525,73553785.15,24-Nov-22,1474,INE390H01012
KANANIIND,EQ,8.45,8.45,8.05,8.15,8.25,8.2,64076,522061.15,24-Nov-22,214,INE879E01037
KANDARP,SM,15.85,15.85,15.85,15.85,15.85,17,4000,63400,24-Nov-22,1,INE0MOT01016
KANORICHEM,EQ,135.85,138.6,132.05,137.4,138.5,132.95,24165,3275226.9,24-Nov-22,429,INE138C01024
KANPRPLA,EQ,94,94,90.45,90.95,91.2,93.3,5886,541025.35,24-Nov-22,191,INE694E01014
KANSAINER,EQ,438.75,441.4,432.55,434.35,434,434.75,268837,116939400.2,24-Nov-22,4695,INE531A01024
KAPSTON,EQ,120.95,121,118.5,118.65,118.95,119.5,3223,384957.95,24-Nov-22,75,INE542Z01010
KARMAENG,BE,28.9,29,27.6,28.5,28.5,28.9,1894,52799.25,24-Nov-22,32,INE725L01011
KARURVYSYA,EQ,103,103.05,100.85,101.65,101.5,103.4,1984004,201965581.5,24-Nov-22,12476,INE036D01028
KAUSHALYA,EQ,4.85,4.85,4.4,4.5,4.45,4.35,41003,184928,24-Nov-22,140,INE234I01010
KAVVERITEL,EQ,9.1,9.2,8.7,9.15,9.2,8.8,33826,307043.5,24-Nov-22,141,INE641C01019
KAYA,EQ,313.75,337,309,316.65,319.6,308.25,18778,6042092.1,24-Nov-22,1077,INE587G01015
KAYNES,EQ,778,786,675.1,689.95,685,587,15636034,11428619809,24-Nov-22,366328,INE918Z01012
KBCGLOBAL,EQ,2.35,2.45,2.25,2.45,2.45,2.35,7680633,18272895.95,24-Nov-22,2072,INE278R01034
KCP,EQ,120.85,122.9,120.45,121.1,120.45,120.35,159701,19379293.55,24-Nov-22,3568,INE805C01028
KCPSUGIND,EQ,24.4,24.6,23.6,23.75,23.7,24.3,338931,8160959.25,24-Nov-22,1560,INE790B01024
KDDL,EQ,951.1,955.4,932.65,937.05,934.8,941.65,10225,9672147.2,24-Nov-22,1486,INE291D01011
